863	UDIVi32ri
864	UDIVi32rr
865	UDIVi64ri
866	UDIVi64rr
867	UREMi16ri
868	UREMi16rr
869	UREMi32ri
86A	UREMi32rr
86B	UREMi64ri
86C	UREMi64rr
86D	V2F32toF64
86E	V2I16toI32
86F	V2I32toI64
870	V4I16toI64
871	VAParam32
872	VAParam64
873	VOTE_BALLOT
874	VOTE_ONLY_ALL
875	VOTE_ONLY_ANY
876	VOTE_ONLY_UNI
877	VOTE_SYNC_ALL
878	VOTE_SYNC_ANY
879	VOTE_SYNC_BALLOT
87A	VOTE_SYNC_UNI
87B	XORb16ri
87C	XORb16rr
87D	XORb1ri
87E	XORb1rr
87F	XORb32ri
880	XORb32rr
881	XORb64ri
882	XORb64rr
883	cvta_const_no
884	cvta_const_no_64
885	cvta_const_yes
886	cvta_const_yes_64
887	cvta_global_no
888	cvta_global_no_64
889	cvta_global_yes
88A	cvta_global_yes_64
88B	cvta_local_no
88C	cvta_local_no_64
88D	cvta_local_yes
88E	cvta_local_yes_64
88F	cvta_shared_bitcast
890	cvta_shared_no
891	cvta_shared_no_64
892	cvta_shared_yes
893	cvta_shared_yes_64
894	cvta_to_const_no
895	cvta_to_const_no_64
896	cvta_to_const_yes
897	cvta_to_const_yes_64
898	cvta_to_global_no
899	cvta_to_global_no_64
89A	cvta_to_global_yes
89B	cvta_to_global_yes_64
89C	cvta_to_local_no
89D	cvta_to_local_no_64
89E	cvta_to_local_yes
89F	cvta_to_local_yes_64
8A0	cvta_to_shared_bitcast
8A1	cvta_to_shared_no
8A2	cvta_to_shared_no_64
8A3	cvta_to_shared_yes
8A4	cvta_to_shared_yes_64
8A5	nvvm_move_double
8A6	nvvm_move_float
8A7	nvvm_move_i
8A8	nvvm_move_ll
8A9	nvvm_move_ptr32
8AA	nvvm_move_ptr32_ns
8AB	nvvm_move_ptr64
8AC	nvvm_move_ptr64_ns
8AD	nvvm_move_s
8AE	nvvm_ptr_gen_to_param
8AF	nvvm_ptr_gen_to_param_64
8B0	nvvm_ptr_param_to_gen
8B1	nvvm_ptr_param_to_gen_64
8B2	texsurf_handles
8B3	trapinst
